Core_name,Core_SMILES,Core_type,Substituent_name,Substituent_SMILES
6取代菲86,*c1ccc(*)c2c1c(*)c(*)c1c(*)ccc(*)c12,6取代菲,,
6取代菲87,*c1ccc2c(*)c(*)c3c(*)c(*)c(*)cc3c2c1,6取代菲,,
6取代菲88,*c1ccc2c(*)c(*)c3c(*)c(*)cc(*)c3c2c1,6取代菲,,
6取代菲89,*c1ccc2c(*)c(*)c3c(*)cc(*)c(*)c3c2c1,6取代菲,,
6取代菲90,*c1ccc2c(*)c(*)c3c(*)ccc(*)c3c2c1*,6取代菲,,
6取代菲91,*c1ccc2c(*)c(*)c3cc(*)c(*)c(*)c3c2c1,6取代菲,,
6取代菲92,*c1ccc2c(*)c(*)c3ccc(*)c(*)c3c2c1*,6取代菲,,
6取代菲93,*c1ccc2c(*)cc3c(*)c(*)c(*)c(*)c3c2c1,6取代菲,,
6取代菲94,*c1ccc2c(*)cc3c(*)cc(*)c(*)c3c2c1*,6取代菲,,
6取代菲95,*c1ccc2c(c(*)cc3c(*)cc(*)c(*)c32)c1*,6取代菲,,
6取代菲96,*c1ccc2c(c1)c(*)c(*)c1c(*)c(*)c(*)cc12,6取代菲,,
6取代菲97,*c1ccc2c(c1)c(*)c(*)c1c(*)c(*)cc(*)c12,6取代菲,,
6取代菲98,*c1ccc2c(c1)c(*)c(*)c1c(*)cc(*)c(*)c12,6取代菲,,
6取代菲99,*c1ccc2c(c1)c(*)c(*)c1cc(*)c(*)c(*)c12,6取代菲,,
6取代菲100,*c1ccc2c(c1)c(*)cc1c(*)c(*)c(*)c(*)c12,6取代菲,,
6取代菲101,*c1ccc2c(c1)cc(*)c1c(*)c(*)c(*)c(*)c12,6取代菲,,
6取代菲102,*c1ccc2c(c1*)c(*)c(*)c1c(*)c(*)ccc12,6取代菲,,
6取代菲103,*c1ccc2c(c1*)c(*)c(*)c1c(*)ccc(*)c12,6取代菲,,
6取代菲104,*c1ccc2c(c1*)c(*)c(*)c1ccc(*)c(*)c12,6取代菲,,
6取代菲105,*c1ccc2c(cc(*)c3c(*)c(*)cc(*)c32)c1*,6取代菲,,
6取代菲106,*c1ccc2c(cc(*)c3c(*)cc(*)c(*)c32)c1*,6取代菲,,
6取代菲107,*c1ccc2c(ccc3c(*)c(*)c(*)c(*)c32)c1*,6取代菲,,
6取代菲108,*c1ccc2cc(*)c3c(*)c(*)c(*)c(*)c3c2c1,6取代菲,,
6取代菲109,*c1ccc2cc(*)c3c(*)cc(*)c(*)c3c2c1*,6取代菲,,
6取代菲110,*c1ccc2ccc3c(*)c(*)c(*)c(*)c3c2c1*,6取代菲,,
7取代菲1,*c1c(*)c(*)c2c(c(*)cc3c(*)ccc(*)c32)c1*,7取代菲,,
7取代菲2,*c1c(*)c(*)c2c(c1*)c(*)c(*)c1c(*)cccc12,7取代菲,,
7取代菲3,*c1c(*)c(*)c2c(c1*)c(*)c(*)c1cccc(*)c12,7取代菲,,
7取代菲4,*c1c(*)c(*)c2c(cc(*)c3c(*)ccc(*)c32)c1*,7取代菲,,
7取代菲5,*c1cc(*)c2c(*)c(*)c3c(*)c(*)c(*)cc3c2c1,7取代菲,,
7取代菲6,*c1cc(*)c2c(*)c(*)c3c(*)c(*)cc(*)c3c2c1,7取代菲,,
7取代菲7,*c1cc(*)c2c(*)c(*)c3c(*)cc(*)c(*)c3c2c1,7取代菲,,
7取代菲8,*c1cc(*)c2c(*)c(*)c3c(*)ccc(*)c3c2c1*,7取代菲,,
7取代菲9,*c1cc(*)c2c(*)c(*)c3cc(*)c(*)c(*)c3c2c1,7取代菲,,
7取代菲10,*c1cc(*)c2c(*)cc3c(*)c(*)c(*)c(*)c3c2c1,7取代菲,,
7取代菲11,*c1cc(*)c2c(c(*)cc3c(*)cc(*)c(*)c32)c1*,7取代菲,,
7取代菲12,*c1cc(*)c2c(c1)c(*)c(*)c1c(*)c(*)c(*)cc12,7取代菲,,
7取代菲13,*c1cc(*)c2c(c1)c(*)c(*)c1c(*)c(*)cc(*)c12,7取代菲,,
7取代菲14,*c1cc(*)c2c(c1)c(*)c(*)c1c(*)cc(*)c(*)c12,7取代菲,,
7取代菲15,*c1cc(*)c2c(c1)c(*)c(*)c1cc(*)c(*)c(*)c12,7取代菲,,
7取代菲16,*c1cc(*)c2c(c1)c(*)cc1c(*)c(*)c(*)c(*)c12,7取代菲,,
7取代菲17,*c1cc(*)c2c(c1)cc(*)c1c(*)c(*)c(*)c(*)c12,7取代菲,,
7取代菲18,*c1cc(*)c2c(c1*)c(*)c(*)c1c(*)ccc(*)c12,7取代菲,,
7取代菲19,*c1cc(*)c2c(c1*)c(*)c(*)c1ccc(*)c(*)c12,7取代菲,,
7取代菲20,*c1cc(*)c2c(cc(*)c3c(*)c(*)cc(*)c32)c1*,7取代菲,,
7取代菲21,*c1cc(*)c2c(cc(*)c3c(*)cc(*)c(*)c32)c1*,7取代菲,,
7取代菲22,*c1cc(*)c2c(ccc3c(*)c(*)c(*)c(*)c32)c1*,7取代菲,,
7取代菲23,*c1cc(*)c2cc(*)c3c(*)c(*)c(*)c(*)c3c2c1,7取代菲,,
7取代菲24,*c1cc(*)c2cc(*)c3c(*)cc(*)c(*)c3c2c1*,7取代菲,,
7取代菲25,*c1cc(*)c2ccc3c(*)c(*)c(*)c(*)c3c2c1*,7取代菲,,
7取代菲26,*c1cc2c(*)c(*)c3c(*)c(*)c(*)cc3c2cc1*,7取代菲,,
7取代菲27,*c1cc2c(*)c(*)c3c(*)c(*)cc(*)c3c2cc1*,7取代菲,,
7取代菲28,*c1cc2c(*)c(*)c3c(*)c(*)ccc3c2c(*)c1*,7取代菲,,
7取代菲29,*c1cc2c(*)c(*)c3c(*)cc(*)c(*)c3c2cc1*,7取代菲,,
7取代菲30,*c1cc2c(*)c(*)c3c(*)ccc(*)c3c2c(*)c1*,7取代菲,,
7取代菲31,*c1cc2c(*)c(*)c3cc(*)c(*)c(*)c3c2cc1*,7取代菲,,
7取代菲32,*c1cc2c(*)c(*)c3ccc(*)c(*)c3c2c(*)c1*,7取代菲,,
7取代菲33,*c1cc2c(*)cc3c(*)c(*)c(*)c(*)c3c2cc1*,7取代菲,,
7取代菲34,*c1cc2c(*)cc3c(*)c(*)cc(*)c3c2c(*)c1*,7取代菲,,
7取代菲35,*c1cc2c(*)cc3c(*)cc(*)c(*)c3c2c(*)c1*,7取代菲,,
7取代菲36,*c1cc2c(c(*)c1*)c(*)c(*)c1c(*)c(*)ccc12,7取代菲,,
7取代菲37,*c1cc2c(c(*)c1*)c(*)c(*)c1c(*)ccc(*)c12,7取代菲,,
7取代菲38,*c1cc2c(c(*)c1*)c(*)c(*)c1ccc(*)c(*)c12,7取代菲,,
7取代菲39,*c1cc2c(c(*)cc3c(*)c(*)cc(*)c32)c(*)c1*,7取代菲,,
7取代菲40,*c1cc2c(c(*)cc3c(*)cc(*)c(*)c32)c(*)c1*,7取代菲,,
7取代菲41,*c1cc2c(c(*)cc3cc(*)c(*)c(*)c32)c(*)c1*,7取代菲,,
7取代菲42,*c1cc2c(cc(*)c3c(*)c(*)c(*)cc32)c(*)c1*,7取代菲,,
7取代菲43,*c1cc2c(cc(*)c3c(*)c(*)cc(*)c32)c(*)c1*,7取代菲,,
7取代菲44,*c1cc2c(cc(*)c3c(*)cc(*)c(*)c32)c(*)c1*,7取代菲,,
7取代菲45,*c1cc2c(cc(*)c3cc(*)c(*)c(*)c32)c(*)c1*,7取代菲,,
7取代菲46,*c1cc2c(ccc3c(*)c(*)c(*)c(*)c32)c(*)c1*,7取代菲,,
7取代菲47,*c1cc2cc(*)c3c(*)c(*)c(*)c(*)c3c2cc1*,7取代菲,,
7取代菲48,*c1cc2cc(*)c3c(*)c(*)cc(*)c3c2c(*)c1*,7取代菲,,
7取代菲49,*c1cc2cc(*)c3c(*)cc(*)c(*)c3c2c(*)c1*,7取代菲,,
7取代菲50,*c1cc2cc(*)c3cc(*)c(*)c(*)c3c2c(*)c1*,7取代菲,,
7取代菲51,*c1cc2ccc3c(*)c(*)c(*)c(*)c3c2c(*)c1*,7取代菲,,
7取代菲52,*c1ccc2c(*)c(*)c3c(*)c(*)c(*)c(*)c3c2c1,7取代菲,,
7取代菲53,*c1ccc2c(*)c(*)c3c(*)cc(*)c(*)c3c2c1*,7取代菲,,
7取代菲54,*c1ccc2c(*)cc3c(*)c(*)c(*)c(*)c3c2c1*,7取代菲,,
7取代菲55,*c1ccc2c(c(*)cc3c(*)c(*)c(*)c(*)c32)c1*,7取代菲,,
7取代菲56,*c1ccc2c(c1)c(*)c(*)c1c(*)c(*)c(*)c(*)c12,7取代菲,,
7取代菲57,*c1ccc2c(c1*)c(*)c(*)c1c(*)c(*)cc(*)c12,7取代菲,,
7取代菲58,*c1ccc2c(c1*)c(*)c(*)c1c(*)cc(*)c(*)c12,7取代菲,,
7取代菲59,*c1ccc2c(cc(*)c3c(*)c(*)c(*)c(*)c32)c1*,7取代菲,,
7取代菲60,*c1ccc2cc(*)c3c(*)c(*)c(*)c(*)c3c2c1*,7取代菲,,
8取代菲1,*c1c(*)c(*)c2c(c1*)c(*)c(*)c1c(*)ccc(*)c12,8取代菲,,
8取代菲2,*c1c(*)c(*)c2c(ccc3c(*)c(*)c(*)c(*)c32)c1*,8取代菲,,
8取代菲3,*c1cc(*)c2c(*)c(*)c3c(*)c(*)c(*)c(*)c3c2c1,8取代菲,,
8取代菲4,*c1cc(*)c2c(*)c(*)c3c(*)cc(*)c(*)c3c2c1*,8取代菲,,
8取代菲5,*c1cc(*)c2c(*)cc3c(*)c(*)c(*)c(*)c3c2c1*,8取代菲,,
8取代菲6,*c1cc(*)c2c(c(*)cc3c(*)c(*)c(*)c(*)c32)c1*,8取代菲,,
8取代菲7,*c1cc(*)c2c(c1)c(*)c(*)c1c(*)c(*)c(*)c(*)c12,8取代菲,,
8取代菲8,*c1cc(*)c2c(c1*)c(*)c(*)c1c(*)c(*)cc(*)c12,8取代菲,,
8取代菲9,*c1cc(*)c2c(c1*)c(*)c(*)c1c(*)cc(*)c(*)c12,8取代菲,,
8取代菲10,*c1cc(*)c2c(cc(*)c3c(*)c(*)c(*)c(*)c32)c1*,8取代菲,,
8取代菲11,*c1cc(*)c2cc(*)c3c(*)c(*)c(*)c(*)c3c2c1*,8取代菲,,
8取代菲12,*c1cc2c(*)c(*)c3c(*)c(*)c(*)c(*)c3c2cc1*,8取代菲,,
8取代菲13,*c1cc2c(*)c(*)c3c(*)c(*)cc(*)c3c2c(*)c1*,8取代菲,,
8取代菲14,*c1cc2c(*)c(*)c3c(*)cc(*)c(*)c3c2c(*)c1*,8取代菲,,
8取代菲15,*c1cc2c(*)c(*)c3cc(*)c(*)c(*)c3c2c(*)c1*,8取代菲,,
8取代菲16,*c1cc2c(*)cc3c(*)c(*)c(*)c(*)c3c2c(*)c1*,8取代菲,,
8取代菲17,*c1cc2c(c(*)c1*)c(*)c(*)c1c(*)c(*)c(*)cc12,8取代菲,,
8取代菲18,*c1cc2c(c(*)c1*)c(*)c(*)c1c(*)c(*)cc(*)c12,8取代菲,,
8取代菲19,*c1cc2c(c(*)c1*)c(*)c(*)c1c(*)cc(*)c(*)c12,8取代菲,,
8取代菲20,*c1cc2c(c(*)c1*)c(*)c(*)c1cc(*)c(*)c(*)c12,8取代菲,,
8取代菲21,*c1cc2c(c(*)cc3c(*)c(*)c(*)c(*)c32)c(*)c1*,8取代菲,,
8取代菲22,*c1cc2c(cc(*)c3c(*)c(*)c(*)c(*)c32)c(*)c1*,8取代菲,,
8取代菲23,*c1cc2cc(*)c3c(*)c(*)c(*)c(*)c3c2c(*)c1*,8取代菲,,
8取代菲24,*c1ccc2c(*)c(*)c3c(*)c(*)c(*)c(*)c3c2c1*,8取代菲,,
8取代菲25,*c1ccc2c(c1*)c(*)c(*)c1c(*)c(*)c(*)c(*)c12,8取代菲,,
9取代菲1,*c1c(*)c(*)c2c(cc(*)c3c(*)c(*)c(*)c(*)c32)c1*,9取代菲,,
9取代菲2,*c1cc(*)c2c(*)c(*)c3c(*)c(*)c(*)c(*)c3c2c1*,9取代菲,,
9取代菲3,*c1cc(*)c2c(c1*)c(*)c(*)c1c(*)c(*)c(*)c(*)c12,9取代菲,,
9取代菲4,*c1cc2c(*)c(*)c3c(*)c(*)c(*)c(*)c3c2c(*)c1*,9取代菲,,
9取代菲5,*c1cc2c(c(*)c1*)c(*)c(*)c1c(*)c(*)c(*)c(*)c12,9取代菲,,
10取代菲1,*c1c(*)c(*)c2c(c1*)c(*)c(*)c1c(*)c(*)c(*)c(*)c12,10取代菲,,
0取代三苯胺,c1ccc(N(c2ccccc2)c2ccccc2)cc1,0取代三苯胺,,
1取代三苯胺1,*c1ccc(N(c2ccccc2)c2ccccc2)cc1,1取代三苯胺,,
1取代三苯胺2,*c1cccc(N(c2ccccc2)c2ccccc2)c1,1取代三苯胺,,
1取代三苯胺3,*c1ccccc1N(c1ccccc1)c1ccccc1,1取代三苯胺,,
2取代三苯胺1,*c1cc(*)cc(N(c2ccccc2)c2ccccc2)c1,2取代三苯胺,,
2取代三苯胺2,*c1ccc(*)c(N(c2ccccc2)c2ccccc2)c1,2取代三苯胺,,
2取代三苯胺3,*c1ccc(N(c2ccccc2)c2ccc(*)cc2)cc1,2取代三苯胺,,
2取代三苯胺4,*c1ccc(N(c2ccccc2)c2cccc(*)c2)cc1,2取代三苯胺,,
2取代三苯胺5,*c1ccc(N(c2ccccc2)c2ccccc2)c(*)c1,2取代三苯胺,,
2取代三苯胺6,*c1ccc(N(c2ccccc2)c2ccccc2)cc1*,2取代三苯胺,,
2取代三苯胺7,*c1ccc(N(c2ccccc2)c2ccccc2*)cc1,2取代三苯胺,,
2取代三苯胺8,*c1cccc(*)c1N(c1ccccc1)c1ccccc1,2取代三苯胺,,
2取代三苯胺9,*c1cccc(N(c2ccccc2)c2cccc(*)c2)c1,2取代三苯胺,,
2取代三苯胺10,*c1cccc(N(c2ccccc2)c2ccccc2)c1*,2取代三苯胺,,
2取代三苯胺11,*c1cccc(N(c2ccccc2)c2ccccc2*)c1,2取代三苯胺,,
2取代三苯胺12,*c1ccccc1N(c1ccccc1)c1ccccc1*,2取代三苯胺,,
3取代三苯胺1,*c1cc(*)c(*)c(N(c2ccccc2)c2ccccc2)c1,3取代三苯胺,,
3取代三苯胺2,*c1cc(*)c(N(c2ccccc2)c2ccccc2)c(*)c1,3取代三苯胺,,
3取代三苯胺3,*c1cc(*)c(N(c2ccccc2)c2ccccc2)cc1*,3取代三苯胺,,
3取代三苯胺4,*c1cc(*)cc(N(c2ccccc2)c2ccccc2*)c1,3取代三苯胺,,
3取代三苯胺5,*c1cc(N(c2ccccc2)c2ccccc2)cc(*)c1*,3取代三苯胺,,
3取代三苯胺6,*c1ccc(*)c(N(c2ccccc2)c2ccccc2)c1*,3取代三苯胺,,
3取代三苯胺7,*c1ccc(*)c(N(c2ccccc2)c2ccccc2*)c1,3取代三苯胺,,
3取代三苯胺8,*c1ccc(N(c2ccc(*)cc2)c2ccc(*)cc2)cc1,3取代三苯胺,,
3取代三苯胺9,*c1ccc(N(c2ccc(*)cc2)c2cccc(*)c2)cc1,3取代三苯胺,,
3取代三苯胺10,*c1ccc(N(c2ccc(*)cc2)c2ccccc2*)cc1,3取代三苯胺,,
3取代三苯胺11,*c1ccc(N(c2cccc(*)c2)c2cccc(*)c2)cc1,3取代三苯胺,,
3取代三苯胺12,*c1ccc(N(c2cccc(*)c2)c2ccccc2*)cc1,3取代三苯胺,,
3取代三苯胺13,*c1ccc(N(c2ccccc2)c2c(*)cccc2*)cc1,3取代三苯胺,,
3取代三苯胺14,*c1ccc(N(c2ccccc2)c2cc(*)cc(*)c2)cc1,3取代三苯胺,,
3取代三苯胺15,*c1ccc(N(c2ccccc2)c2cc(*)ccc2*)cc1,3取代三苯胺,,
3取代三苯胺16,*c1ccc(N(c2ccccc2)c2ccc(*)c(*)c2)cc1,3取代三苯胺,,
3取代三苯胺17,*c1ccc(N(c2ccccc2)c2ccc(*)cc2*)cc1,3取代三苯胺,,
3取代三苯胺18,*c1ccc(N(c2ccccc2)c2cccc(*)c2*)cc1,3取代三苯胺,,
3取代三苯胺19,*c1ccc(N(c2ccccc2)c2ccccc2)c(*)c1*,3取代三苯胺,,
3取代三苯胺20,*c1ccc(N(c2ccccc2)c2ccccc2*)c(*)c1,3取代三苯胺,,
3取代三苯胺21,*c1ccc(N(c2ccccc2)c2ccccc2*)cc1*,3取代三苯胺,,
3取代三苯胺22,*c1ccc(N(c2ccccc2*)c2ccccc2*)cc1,3取代三苯胺,,
3取代三苯胺23,*c1cccc(N(c2cccc(*)c2)c2cccc(*)c2)c1,3取代三苯胺,,
3取代三苯胺24,*c1cccc(N(c2cccc(*)c2)c2ccccc2*)c1,3取代三苯胺,,
3取代三苯胺25,*c1cccc(N(c2ccccc2)c2c(*)cccc2*)c1,3取代三苯胺,,
3取代三苯胺26,*c1cccc(N(c2ccccc2)c2cc(*)cc(*)c2)c1,3取代三苯胺,,
3取代三苯胺27,*c1cccc(N(c2ccccc2)c2cc(*)ccc2*)c1,3取代三苯胺,,
3取代三苯胺28,*c1cccc(N(c2ccccc2)c2ccc(*)c(*)c2)c1,3取代三苯胺,,
3取代三苯胺29,*c1cccc(N(c2ccccc2)c2ccc(*)cc2*)c1,3取代三苯胺,,
3取代三苯胺30,*c1cccc(N(c2ccccc2)c2cccc(*)c2*)c1,3取代三苯胺,,
3取代三苯胺31,*c1cccc(N(c2ccccc2*)c2ccccc2*)c1,3取代三苯胺,,
3取代三苯胺32,*c1ccccc1N(c1ccccc1)c1c(*)cccc1*,3取代三苯胺,,
3取代三苯胺33,*c1ccccc1N(c1ccccc1)c1cccc(*)c1*,3取代三苯胺,,
3取代三苯胺34,*c1ccccc1N(c1ccccc1*)c1ccccc1*,3取代三苯胺,,
4取代三苯胺1,*c1cc(*)c(*)c(N(c2ccccc2)c2ccccc2)c1*,4取代三苯胺,,
4取代三苯胺2,*c1cc(*)c(*)c(N(c2ccccc2)c2ccccc2*)c1,4取代三苯胺,,
4取代三苯胺3,*c1cc(*)c(N(c2ccccc2)c2ccccc2)c(*)c1*,4取代三苯胺,,
4取代三苯胺4,*c1cc(*)c(N(c2ccccc2)c2ccccc2*)c(*)c1,4取代三苯胺,,
4取代三苯胺5,*c1cc(*)c(N(c2ccccc2)c2ccccc2*)cc1*,4取代三苯胺,,
4取代三苯胺6,*c1cc(*)cc(N(c2ccccc2)c2c(*)cccc2*)c1,4取代三苯胺,,
4取代三苯胺7,*c1cc(*)cc(N(c2ccccc2)c2cc(*)cc(*)c2)c1,4取代三苯胺,,
4取代三苯胺8,*c1cc(*)cc(N(c2ccccc2)c2cc(*)ccc2*)c1,4取代三苯胺,,
4取代三苯胺9,*c1cc(*)cc(N(c2ccccc2)c2ccc(*)c(*)c2)c1,4取代三苯胺,,
4取代三苯胺10,*c1cc(*)cc(N(c2ccccc2)c2ccc(*)cc2*)c1,4取代三苯胺,,
4取代三苯胺11,*c1cc(*)cc(N(c2ccccc2)c2cccc(*)c2*)c1,4取代三苯胺,,
4取代三苯胺12,*c1cc(*)cc(N(c2ccccc2*)c2ccccc2*)c1,4取代三苯胺,,
4取代三苯胺13,*c1cc(N(c2ccccc2)c2ccccc2)c(*)c(*)c1*,4取代三苯胺,,
4取代三苯胺14,*c1ccc(*)c(N(c2ccccc2)c2c(*)cccc2*)c1,4取代三苯胺,,
4取代三苯胺15,*c1ccc(*)c(N(c2ccccc2)c2cc(*)ccc2*)c1,4取代三苯胺,,
4取代三苯胺16,*c1ccc(*)c(N(c2ccccc2)c2ccc(*)c(*)c2)c1,4取代三苯胺,,
4取代三苯胺17,*c1ccc(*)c(N(c2ccccc2)c2cccc(*)c2*)c1,4取代三苯胺,,
4取代三苯胺18,*c1ccc(*)c(N(c2ccccc2*)c2ccccc2*)c1,4取代三苯胺,,
4取代三苯胺19,*c1ccc(N(c2cc(*)cc(*)c2)c2ccccc2*)cc1,4取代三苯胺,,
4取代三苯胺20,*c1ccc(N(c2ccc(*)c(*)c2)c2ccccc2*)cc1,4取代三苯胺,,
4取代三苯胺21,*c1ccc(N(c2ccc(*)cc2)c2c(*)cccc2*)cc1,4取代三苯胺,,
4取代三苯胺22,*c1ccc(N(c2ccc(*)cc2)c2cc(*)cc(*)c2)cc1,4取代三苯胺,,
4取代三苯胺23,*c1ccc(N(c2ccc(*)cc2)c2cc(*)ccc2*)cc1,4取代三苯胺,,
4取代三苯胺24,*c1ccc(N(c2ccc(*)cc2)c2ccc(*)c(*)c2)cc1,4取代三苯胺,,
4取代三苯胺25,*c1ccc(N(c2ccc(*)cc2)c2ccc(*)cc2*)cc1,4取代三苯胺,,
4取代三苯胺26,*c1ccc(N(c2ccc(*)cc2)c2cccc(*)c2*)cc1,4取代三苯胺,,
4取代三苯胺27,*c1ccc(N(c2cccc(*)c2)c2c(*)cccc2*)cc1,4取代三苯胺,,
4取代三苯胺28,*c1ccc(N(c2cccc(*)c2)c2cc(*)cc(*)c2)cc1,4取代三苯胺,,
4取代三苯胺29,*c1ccc(N(c2cccc(*)c2)c2cc(*)ccc2*)cc1,4取代三苯胺,,
4取代三苯胺30,*c1ccc(N(c2cccc(*)c2)c2ccc(*)c(*)c2)cc1,4取代三苯胺,,
4取代三苯胺31,*c1ccc(N(c2cccc(*)c2)c2ccc(*)cc2*)cc1,4取代三苯胺,,
4取代三苯胺32,*c1ccc(N(c2cccc(*)c2)c2cccc(*)c2*)cc1,4取代三苯胺,,
4取代三苯胺33,*c1ccc(N(c2ccccc2)c2c(*)cc(*)cc2*)cc1,4取代三苯胺,,
4取代三苯胺34,*c1ccc(N(c2ccccc2)c2c(*)ccc(*)c2*)cc1,4取代三苯胺,,
4取代三苯胺35,*c1ccc(N(c2ccccc2)c2c(*)cccc2*)c(*)c1,4取代三苯胺,,
4取代三苯胺36,*c1ccc(N(c2ccccc2)c2c(*)cccc2*)cc1*,4取代三苯胺,,
4取代三苯胺37,*c1ccc(N(c2ccccc2)c2cc(*)c(*)c(*)c2)cc1,4取代三苯胺,,
4取代三苯胺38,*c1ccc(N(c2ccccc2)c2cc(*)c(*)cc2*)cc1,4取代三苯胺,,
4取代三苯胺39,*c1ccc(N(c2ccccc2)c2cc(*)cc(*)c2*)cc1,4取代三苯胺,,
4取代三苯胺40,*c1ccc(N(c2ccccc2)c2cc(*)ccc2*)c(*)c1,4取代三苯胺,,
4取代三苯胺41,*c1ccc(N(c2ccccc2)c2ccc(*)c(*)c2)c(*)c1,4取代三苯胺,,
4取代三苯胺42,*c1ccc(N(c2ccccc2)c2ccc(*)c(*)c2)cc1*,4取代三苯胺,,
4取代三苯胺43,*c1ccc(N(c2ccccc2)c2ccc(*)c(*)c2*)cc1,4取代三苯胺,,
4取代三苯胺44,*c1ccc(N(c2ccccc2)c2ccc(*)cc2*)c(*)c1,4取代三苯胺,,
4取代三苯胺45,*c1ccc(N(c2ccccc2)c2cccc(*)c2*)c(*)c1,4取代三苯胺,,
4取代三苯胺46,*c1ccc(N(c2ccccc2)c2cccc(*)c2*)cc1*,4取代三苯胺,,
4取代三苯胺47,*c1ccc(N(c2ccccc2*)c2c(*)cccc2*)cc1,4取代三苯胺,,
4取代三苯胺48,*c1ccc(N(c2ccccc2*)c2cc(*)ccc2*)cc1,4取代三苯胺,,
4取代三苯胺49,*c1ccc(N(c2ccccc2*)c2ccc(*)cc2*)cc1,4取代三苯胺,,
4取代三苯胺50,*c1ccc(N(c2ccccc2*)c2cccc(*)c2*)cc1,4取代三苯胺,,
4取代三苯胺51,*c1ccc(N(c2ccccc2*)c2ccccc2*)c(*)c1,4取代三苯胺,,
4取代三苯胺52,*c1ccc(N(c2ccccc2*)c2ccccc2*)cc1*,4取代三苯胺,,
4取代三苯胺53,*c1cccc(*)c1N(c1ccccc1)c1c(*)cccc1*,4取代三苯胺,,
4取代三苯胺54,*c1cccc(N(c2cc(*)cc(*)c2)c2ccccc2*)c1,4取代三苯胺,,
4取代三苯胺55,*c1cccc(N(c2ccc(*)c(*)c2)c2ccccc2*)c1,4取代三苯胺,,
4取代三苯胺56,*c1cccc(N(c2cccc(*)c2)c2c(*)cccc2*)c1,4取代三苯胺,,
4取代三苯胺57,*c1cccc(N(c2cccc(*)c2)c2cc(*)cc(*)c2)c1,4取代三苯胺,,
4取代三苯胺58,*c1cccc(N(c2cccc(*)c2)c2cc(*)ccc2*)c1,4取代三苯胺,,
4取代三苯胺59,*c1cccc(N(c2cccc(*)c2)c2ccc(*)c(*)c2)c1,4取代三苯胺,,
4取代三苯胺60,*c1cccc(N(c2cccc(*)c2)c2ccc(*)cc2*)c1,4取代三苯胺,,
4取代三苯胺61,*c1cccc(N(c2cccc(*)c2)c2cccc(*)c2*)c1,4取代三苯胺,,
4取代三苯胺62,*c1cccc(N(c2ccccc2)c2c(*)cc(*)cc2*)c1,4取代三苯胺,,
4取代三苯胺63,*c1cccc(N(c2ccccc2)c2c(*)ccc(*)c2*)c1,4取代三苯胺,,
4取代三苯胺64,*c1cccc(N(c2ccccc2)c2c(*)cccc2*)c1*,4取代三苯胺,,
4取代三苯胺65,*c1cccc(N(c2ccccc2)c2cc(*)c(*)c(*)c2)c1,4取代三苯胺,,
4取代三苯胺66,*c1cccc(N(c2ccccc2)c2cc(*)c(*)cc2*)c1,4取代三苯胺,,
4取代三苯胺67,*c1cccc(N(c2ccccc2)c2cc(*)cc(*)c2*)c1,4取代三苯胺,,
4取代三苯胺68,*c1cccc(N(c2ccccc2)c2ccc(*)c(*)c2*)c1,4取代三苯胺,,
4取代三苯胺69,*c1cccc(N(c2ccccc2)c2cccc(*)c2*)c1*,4取代三苯胺,,
4取代三苯胺70,*c1cccc(N(c2ccccc2*)c2c(*)cccc2*)c1,4取代三苯胺,,
4取代三苯胺71,*c1cccc(N(c2ccccc2*)c2cc(*)ccc2*)c1,4取代三苯胺,,
4取代三苯胺72,*c1cccc(N(c2ccccc2*)c2ccc(*)cc2*)c1,4取代三苯胺,,
4取代三苯胺73,*c1cccc(N(c2ccccc2*)c2cccc(*)c2*)c1,4取代三苯胺,,
4取代三苯胺74,*c1ccccc1N(c1ccccc1)c1c(*)ccc(*)c1*,4取代三苯胺,,
4取代三苯胺75,*c1ccccc1N(c1ccccc1)c1cc(*)c(*)c(*)c1,4取代三苯胺,,
4取代三苯胺76,*c1ccccc1N(c1ccccc1)c1ccc(*)c(*)c1*,4取代三苯胺,,
4取代三苯胺77,*c1ccccc1N(c1ccccc1*)c1c(*)cccc1*,4取代三苯胺,,
4取代三苯胺78,*c1ccccc1N(c1ccccc1*)c1cccc(*)c1*,4取代三苯胺,,
5取代三苯胺1,*c1c(*)c(*)c(N(c2ccccc2)c2ccccc2)c(*)c1*,5取代三苯胺,,
5取代三苯胺2,*c1cc(*)c(*)c(N(c2ccccc2)c2c(*)cccc2*)c1,5取代三苯胺,,
5取代三苯胺3,*c1cc(*)c(*)c(N(c2ccccc2)c2ccc(*)c(*)c2)c1,5取代三苯胺,,
5取代三苯胺4,*c1cc(*)c(*)c(N(c2ccccc2)c2cccc(*)c2*)c1,5取代三苯胺,,
5取代三苯胺5,*c1cc(*)c(*)c(N(c2ccccc2*)c2ccccc2*)c1,5取代三苯胺,,
5取代三苯胺6,*c1cc(*)c(N(c2ccccc2)c2c(*)cccc2*)c(*)c1,5取代三苯胺,,
5取代三苯胺7,*c1cc(*)c(N(c2ccccc2)c2c(*)cccc2*)cc1*,5取代三苯胺,,
5取代三苯胺8,*c1cc(*)c(N(c2ccccc2)c2cc(*)ccc2*)c(*)c1,5取代三苯胺,,
5取代三苯胺9,*c1cc(*)c(N(c2ccccc2)c2ccc(*)c(*)c2)c(*)c1,5取代三苯胺,,
