SMILES,Core_type
Clc1cccc(-c2cccs2)c1Cl,3取代苯
Brc1c(-c2cccs2)cccc1-c1cccs1,3取代苯
Cc1cccc(O)c1C,3取代苯
N#Cc1cc(O)ccc1F,3取代苯
N#Cc1cc(Cl)cc(Cl)c1,3取代苯
COc1cc(I)cc(-c2cccs2)c1,3取代苯
Fc1cccc(-c2ccccc2)c1Cl,3取代苯
Cc1cccc(-c2ccccc2)c1-c1ccccc1,3取代苯
N#Cc1ccc(O)c(Br)c1,3取代苯
Cc1cc(C)cc(Cl)c1,3取代苯
Cc1cccc(-c2cccs2)c1-c1cccs1,3取代苯
Cc1cccc(O)c1-c1cccs1,3取代苯
Fc1cc(I)cc(-c2cccs2)c1,3取代苯
Cc1c(Cl)cccc1C#N,3取代苯
COc1ccc(-c2ccccc2)c(-c2ccccc2)c1,3取代苯
Clc1c(Br)cccc1-c1ccccc1,3取代苯
Cc1cccc(Cl)c1C#N,3取代苯
Cc1c(Cl)cccc1I,3取代苯
N#Cc1cc(F)cc(-c2cccs2)c1,3取代苯
Oc1cc(F)ccc1Br,3取代苯
COc1cc(Br)ccc1Br,3取代苯
COc1cccc(Br)c1-c1cccs1,3取代苯
Cc1ccc(C)c(O)c1,3取代苯
COc1ccc(-c2ccccc2)c(OC)c1,3取代苯
Clc1ccc(-c2ccccc2)c(Cl)c1,3取代苯
Cc1ccc(O)c(I)c1,3取代苯
COc1cc(Cl)ccc1O,3取代苯
COc1cc(F)cc(-c2ccccc2)c1,3取代苯
Cc1cc(C)cc(-c2cccs2)c1,3取代苯
Oc1cc(F)cc(Cl)c1,3取代苯
Clc1cccc(I)c1-c1ccccc1,3取代苯
COc1c(C)cccc1Br,3取代苯
N#Cc1ccc(-c2cccs2)c(I)c1,3取代苯
Cc1cccc(Br)c1Br,3取代苯
COc1ccc(I)c(-c2ccccc2)c1,3取代苯
COc1cccc(-c2ccccc2)c1F,3取代苯
N#Cc1ccc(-c2cccs2)c(F)c1,3取代苯
Oc1cc(O)cc(Br)c1,3取代苯
N#Cc1c(O)cccc1-c1cccs1,3取代苯
N#Cc1ccc(I)c(-c2ccccc2)c1,3取代苯
N#Cc1cccc(-c2cccs2)c1-c1cccs1,3取代苯
Clc1cccc(-c2ccccc2)c1Cl,3取代苯
COc1ccc(F)cc1-c1cccs1,3取代苯
Cc1ccc(Br)c(O)c1,3取代苯
COc1cccc(I)c1C#N,3取代苯
c1ccc(-c2cccc(-c3cccs3)c2-c2ccccc2)cc1,3取代苯
N#Cc1cc(O)cc(-c2cccs2)c1,3取代苯
Cc1ccc(F)c(-c2ccccc2)c1,3取代苯
N#Cc1ccc(O)cc1-c1cccs1,3取代苯
N#Cc1ccc(Cl)cc1O,3取代苯
N#Cc1cc(Br)cc(-c2cccs2)c1,3取代苯
Oc1ccc(-c2ccccc2)c(Br)c1,3取代苯
Cc1cc(I)cc(-c2cccs2)c1,3取代苯
Cc1cccc(I)c1C,3取代苯
Cc1cc(C#N)ccc1-c1cccs1,3取代苯
COc1ccc(I)cc1Cl,3取代苯
Cc1ccc(Cl)cc1-c1cccs1,3取代苯
COc1ccc(C#N)c(C)c1,3取代苯
Oc1cc(Br)ccc1I,3取代苯
COc1ccc(C#N)cc1O,3取代苯
Brc1ccc(-c2cccs2)cc1Br,3取代苯
Ic1ccc(-c2ccccc2)c(-c2ccccc2)c1,3取代苯
N#Cc1cccc(Br)c1C#N,3取代苯
Fc1c(Cl)cccc1-c1cccs1,3取代苯
Brc1cccc(-c2cccs2)c1Br,3取代苯
Clc1c(-c2cccs2)cccc1-c1cccs1,3取代苯
Oc1cc(Cl)cc(-c2ccccc2)c1,3取代苯
Fc1cc(Br)cc(-c2ccccc2)c1,3取代苯
COc1ccc(O)cc1Cl,3取代苯
N#Cc1c(O)cccc1Br,3取代苯
COc1c(Br)cccc1-c1ccccc1,3取代苯
COc1cc(C)cc(-c2ccccc2)c1,3取代苯
Fc1cc(-c2ccccc2)cc(-c2ccccc2)c1,3取代苯
Fc1cccc(Cl)c1I,3取代苯
Clc1cc(I)ccc1I,3取代苯
COc1cc(C)ccc1C,3取代苯
N#Cc1c(Cl)cccc1Cl,3取代苯
Cc1cc(F)cc(Br)c1,3取代苯
COc1c(C)cccc1O,3取代苯
Cc1cccc(-c2cccs2)c1C#N,3取代苯
Oc1cccc(F)c1F,3取代苯
COc1cc(I)cc(C#N)c1,3取代苯
COc1cccc(Cl)c1Br,3取代苯
Oc1ccc(-c2ccccc2)cc1Br,3取代苯
Brc1cc(I)cc(-c2ccccc2)c1,3取代苯
N#Cc1ccc(F)c(C#N)c1,3取代苯
Cc1ccc(F)c(F)c1,3取代苯
COc1cc(Cl)cc(-c2cccs2)c1,3取代苯
Fc1ccc(-c2ccccc2)cc1Br,3取代苯
c1ccc(-c2ccc(-c3cccs3)c(-c3cccs3)c2)cc1,3取代苯
Ic1ccc(-c2ccccc2)cc1I,3取代苯
Cc1ccc(F)cc1C,3取代苯
COc1cc(-c2cccs2)cc(-c2cccs2)c1,3取代苯
Oc1cccc(-c2ccccc2)c1O,3取代苯
COc1cccc(-c2ccccc2)c1O,3取代苯
Cc1cccc(-c2cccs2)c1O,3取代苯
Cc1cc(C)cc(F)c1,3取代苯
COc1cc(-c2cccs2)ccc1Cl,3取代苯
Fc1cc(Cl)cc(-c2ccccc2)c1,3取代苯
N#Cc1cccc(Br)c1-c1ccccc1,3取代苯
Clc1ccc(-c2cccs2)cc1-c1ccccc1,3取代苯
Cc1c(O)cccc1Br,3取代苯
Cc1cc(Br)ccc1-c1ccccc1,3取代苯
Cc1cc(-c2cccs2)ccc1C#N,3取代苯
COc1c(Cl)cccc1Br,3取代苯
Cc1cccc(-c2cccs2)c1I,3取代苯
Cc1cccc(F)c1C#N,3取代苯
Oc1c(-c2ccccc2)cccc1-c1cccs1,3取代苯
Fc1ccc(I)c(F)c1,3取代苯
c1csc(-c2cc(-c3cccs3)cc(-c3cccs3)c2)c1,3取代苯
Cc1cc(Cl)cc(-c2cccs2)c1,3取代苯
N#Cc1cc(F)ccc1O,3取代苯
N#Cc1cccc(-c2cccs2)c1C#N,3取代苯
Oc1cc(-c2ccccc2)cc(-c2cccs2)c1,3取代苯
Oc1cccc(Cl)c1I,3取代苯
Oc1ccc(-c2ccccc2)c(O)c1,3取代苯
Oc1cc(Cl)cc(Br)c1,3取代苯
N#Cc1cc(O)cc(O)c1,3取代苯
Cc1c(Br)cccc1Br,3取代苯
COc1cccc(-c2cccs2)c1C#N,3取代苯
N#Cc1cc(-c2ccccc2)ccc1-c1ccccc1,3取代苯
COc1c(C)cccc1C#N,3取代苯
Fc1c(Br)cccc1-c1cccs1,3取代苯
Cc1cc(F)c(C#N)c(I)c1,4取代苯
COc1cc(Cl)c(OC)c(Cl)c1,4取代苯
COc1cc(-c2cccs2)c(I)cc1Br,4取代苯
COc1cc(-c2cccs2)c(I)cc1C,4取代苯
Ic1ccc(-c2cccs2)c(-c2cccs2)c1I,4取代苯
N#Cc1ccc(-c2cccs2)c(-c2cccs2)c1-c1cccs1,4取代苯
COc1cc(F)c(Cl)cc1C,4取代苯
N#Cc1c(I)ccc(Br)c1-c1cccs1,4取代苯
COc1ccc(C)c(OC)c1Br,4取代苯
Cc1cc(C#N)cc(-c2ccccc2)c1C,4取代苯
COc1c(Br)cc(Br)cc1-c1cccs1,4取代苯
Cc1c(C#N)cc(C#N)cc1C#N,4取代苯
COc1cc(Br)cc(OC)c1Br,4取代苯
Brc1ccc(Br)c(Br)c1Br,4取代苯
COc1c(O)ccc(O)c1F,4取代苯
COc1cc(-c2ccccc2)c(C)cc1C#N,4取代苯
Cc1cc(C#N)c(F)cc1-c1ccccc1,4取代苯
COc1c(C#N)ccc(Cl)c1C#N,4取代苯
N#Cc1cc(O)c(Br)cc1C#N,4取代苯
Cc1cc(I)c(C#N)cc1O,4取代苯
COc1ccc(Cl)c(-c2cccs2)c1O,4取代苯
COc1c(O)ccc(Cl)c1Br,4取代苯
Fc1cc(F)c(F)c(F)c1,4取代苯
COc1c(Br)cc(Br)cc1C#N,4取代苯
Oc1c(Br)ccc(I)c1-c1ccccc1,4取代苯
Oc1cc(F)cc(I)c1O,4取代苯
Fc1c(-c2ccccc2)ccc(-c2cccs2)c1Cl,4取代苯
COc1cc(-c2ccccc2)c(I)cc1O,4取代苯
Cc1cc(Br)cc(O)c1C#N,4取代苯
COc1cc(F)c(OC)c(-c2cccs2)c1,4取代苯
COc1cc(-c2ccccc2)c(Cl)cc1Br,4取代苯
COc1cc(Br)cc(F)c1OC,4取代苯
COc1cc(C)c(O)cc1Cl,4取代苯
COc1ccc(-c2ccccc2)c(Br)c1Br,4取代苯
COc1ccc(Br)c(C#N)c1O,4取代苯
Oc1ccc(-c2cccs2)c(O)c1Br,4取代苯
Brc1cc(-c2cccs2)c(Br)cc1-c1ccccc1,4取代苯
COc1ccc(Br)c(I)c1F,4取代苯
Cc1c(-c2cccs2)ccc(O)c1F,4取代苯
N#Cc1cc(-c2cccs2)c(Cl)c(-c2cccs2)c1,4取代苯
COc1c(C#N)ccc(-c2cccs2)c1OC,4取代苯
Fc1cc(I)cc(-c2cccs2)c1I,4取代苯
Oc1cc(Cl)cc(-c2cccs2)c1I,4取代苯
Oc1cc(-c2ccccc2)cc(I)c1-c1ccccc1,4取代苯
Cc1c(O)cc(-c2ccccc2)cc1I,4取代苯
Cc1ccc(O)c(F)c1F,4取代苯
Oc1cc(F)c(Br)cc1O,4取代苯
Cc1cc(Cl)c(C)c(Cl)c1,4取代苯
COc1c(O)cc(Cl)cc1F,4取代苯
COc1cc(Cl)cc(C)c1Br,4取代苯
Fc1cc(-c2cccs2)c(I)cc1Cl,4取代苯
N#Cc1cc(O)c(-c2cccs2)cc1O,4取代苯
Ic1cc(I)c(-c2cccs2)cc1-c1ccccc1,4取代苯
COc1cc(-c2cccs2)c(F)cc1Cl,4取代苯
Oc1cc(Cl)c(Cl)cc1-c1ccccc1,4取代苯
Brc1ccc(-c2cccs2)c(I)c1-c1cccs1,4取代苯
Cc1cc(F)c(Br)cc1Cl,4取代苯
Cc1c(O)ccc(O)c1O,4取代苯
Cc1ccc(-c2ccccc2)c(Br)c1I,4取代苯
Cc1ccc(F)c(I)c1O,4取代苯
COc1cc(C#N)c(C#N)cc1C,4取代苯
N#Cc1cc(I)c(C#N)cc1O,4取代苯
COc1cc(C)c(O)cc1C,4取代苯
COc1cc(-c2cccs2)cc(Br)c1Br,4取代苯
COc1c(Br)cc(C#N)cc1C#N,4取代苯
Clc1ccc(-c2cccs2)c(Cl)c1I,4取代苯
Oc1cc(-c2cccs2)c(Cl)cc1F,4取代苯
Brc1cc(-c2ccccc2)c(I)c(-c2cccs2)c1,4取代苯
N#Cc1cc(-c2ccccc2)c(Br)cc1I,4取代苯
COc1cc(O)c(C)cc1C#N,4取代苯
Cc1c(O)cc(Cl)cc1-c1ccccc1,4取代苯
N#Cc1ccc(-c2ccccc2)c(C#N)c1-c1cccs1,4取代苯
Fc1ccc(I)c(I)c1Br,4取代苯
Oc1cc(-c2ccccc2)c(Cl)cc1-c1ccccc1,4取代苯
Cc1cc(Cl)cc(-c2ccccc2)c1-c1ccccc1,4取代苯
Cc1cc(O)c(-c2cccs2)c(-c2cccs2)c1,4取代苯
Cc1cc(-c2ccccc2)c(Br)cc1C#N,4取代苯
Cc1ccc(-c2ccccc2)c(Br)c1Cl,4取代苯
COc1c(-c2cccs2)cc(-c2cccs2)cc1-c1cccs1,4取代苯
Cc1cc(C#N)c(I)cc1F,4取代苯
COc1cc(Br)c(C#N)cc1O,4取代苯
N#Cc1cc(Br)cc(-c2cccs2)c1O,4取代苯
Cc1c(F)cc(C#N)cc1Br,4取代苯
N#Cc1cc(I)c(-c2cccs2)cc1-c1cccs1,4取代苯
Brc1cc(-c2cccs2)c(I)cc1-c1cccs1,4取代苯
COc1c(C)cc(C#N)cc1Br,4取代苯
N#Cc1cc(Cl)c(Br)c(Br)c1,4取代苯
Oc1ccc(I)c(O)c1-c1ccccc1,4取代苯
COc1ccc(OC)c(-c2ccccc2)c1Cl,4取代苯
Fc1c(Cl)ccc(-c2ccccc2)c1Cl,4取代苯
Cc1cc(-c2cccs2)c(I)c(-c2cccs2)c1,4取代苯
COc1c(-c2cccs2)ccc(-c2cccs2)c1C,4取代苯
COc1ccc(OC)c(OC)c1C,4取代苯
Oc1ccc(Br)c(O)c1-c1ccccc1,4取代苯
N#Cc1cc(F)c(O)cc1-c1ccccc1,4取代苯
Fc1ccc(I)c(Br)c1F,4取代苯
Oc1c(I)ccc(F)c1-c1cccs1,4取代苯
Oc1cc(O)c(-c2cccs2)cc1I,4取代苯
COc1cc(I)c(O)cc1-c1ccccc1,4取代苯
Cc1c(-c2cccs2)ccc(-c2cccs2)c1F,4取代苯
Cc1cc(-c2cccs2)c(C#N)cc1-c1cccs1,4取代苯
Cc1cc(-c2cccs2)c(Cl)cc1F,4取代苯
N#Cc1cc(Cl)c(F)cc1F,4取代苯
N#Cc1c(O)ccc(Br)c1-c1cccs1,4取代苯
Oc1c(-c2cccs2)ccc(-c2cccs2)c1O,4取代苯
Cc1ccc(-c2ccccc2)c(O)c1-c1cccs1,4取代苯
Cc1c(-c2cccs2)ccc(Cl)c1-c1cccs1,4取代苯
COc1cc(Cl)c(-c2ccccc2)cc1-c1ccccc1,4取代苯
Cc1cc(I)c(F)cc1C#N,4取代苯
Cc1cc(I)c(C#N)c(-c2cccs2)c1,4取代苯
Oc1cc(F)c(-c2ccccc2)cc1-c1ccccc1,4取代苯
Oc1ccc(-c2cccs2)c(Br)c1-c1ccccc1,4取代苯
Clc1ccc(-c2cccs2)c(Cl)c1Br,4取代苯
Ic1ccc(-c2cccs2)c(I)c1I,4取代苯
Fc1cc(Cl)cc(I)c1I,4取代苯
N#Cc1cc(O)c(I)cc1-c1cccs1,4取代苯
Oc1cc(Cl)cc(Cl)c1Br,4取代苯
COc1cc(-c2cccs2)c(Cl)cc1Cl,4取代苯
Cc1c(I)ccc(I)c1I,4取代苯
Brc1cc(Br)c(I)c(-c2ccccc2)c1,4取代苯
Oc1cc(I)c(-c2ccccc2)c(-c2ccccc2)c1,4取代苯
Cc1ccc(Cl)c(F)c1-c1ccccc1,4取代苯
Clc1cc(-c2ccccc2)cc(Br)c1I,4取代苯
Cc1cc(Br)c(-c2cccs2)cc1Br,4取代苯
Oc1c(F)cc(-c2ccccc2)cc1I,4取代苯
COc1cc(F)cc(Br)c1Br,4取代苯
N#Cc1c(O)ccc(Br)c1O,4取代苯
N#Cc1ccc(Cl)c(Cl)c1F,4取代苯
Fc1cc(F)c(Cl)c(Cl)c1,4取代苯
Cc1c(-c2cccs2)ccc(-c2ccccc2)c1Br,4取代苯
Cc1ccc(-c2ccccc2)c(F)c1I,4取代苯
Cc1cc(C#N)c(Br)cc1C#N,4取代苯
Fc1c(-c2cccs2)ccc(I)c1I,4取代苯
COc1ccc(O)c(F)c1Cl,4取代苯
COc1c(C)ccc(Cl)c1OC,4取代苯
N#Cc1c(-c2cccs2)ccc(Cl)c1-c1ccccc1,4取代苯
COc1cc(Cl)c(Br)cc1-c1ccccc1,4取代苯
COc1cc(O)c(-c2ccccc2)c(OC)c1,4取代苯
COc1cc(-c2ccccc2)c(C#N)cc1-c1cccs1,4取代苯
COc1ccc(Br)c(C)c1C#N,4取代苯
Fc1cc(-c2ccccc2)c(Br)cc1Cl,4取代苯
N#Cc1cc(-c2cccs2)c(I)cc1F,4取代苯
COc1cc(O)cc(C#N)c1-c1ccccc1,4取代苯
Oc1c(-c2cccs2)ccc(Br)c1I,4取代苯
COc1ccc(C#N)c(Cl)c1-c1ccccc1,4取代苯
COc1cc(-c2cccs2)c(C)cc1O,4取代苯
COc1cc(Br)cc(I)c1OC,4取代苯
Fc1cc(-c2cccs2)c(Br)cc1-c1cccs1,4取代苯
Cc1cc(Cl)c(-c2ccccc2)cc1-c1ccccc1,4取代苯
Oc1cc(-c2ccccc2)c(-c2cccs2)cc1-c1cccs1,4取代苯
N#Cc1cc(-c2ccccc2)c(F)cc1Cl,4取代苯
COc1cc(I)cc(Cl)c1Cl,4取代苯
Cc1ccc(Br)c(F)c1-c1cccs1,4取代苯
COc1cc(Br)c(Br)cc1C,4取代苯
COc1cc(C)c(F)cc1OC,4取代苯
Oc1cc(O)c(-c2cccs2)cc1-c1ccccc1,4取代苯
COc1cc(Cl)c(I)c(I)c1,4取代苯
Cc1ccc(C#N)c(C)c1Cl,4取代苯
N#Cc1cc(F)c(I)c(Cl)c1,4取代苯
COc1c(-c2ccccc2)cc(Cl)cc1-c1ccccc1,4取代苯
Cc1cc(C#N)c(F)cc1O,4取代苯
COc1ccc(C)c(C#N)c1-c1ccccc1,4取代苯
COc1cc(F)c(F)cc1Cl,4取代苯
COc1ccc(C#N)c(-c2ccccc2)c1OC,4取代苯
COc1c(Cl)cc(O)cc1I,4取代苯
Cc1cc(I)cc(I)c1O,4取代苯
COc1c(C)ccc(-c2cccs2)c1O,4取代苯
Fc1cc(F)c(Cl)c(-c2cccs2)c1,4取代苯
COc1cc(O)cc(-c2cccs2)c1O,4取代苯
Oc1cc(Cl)c(F)c(Br)c1,4取代苯
COc1cc(C#N)c(O)cc1I,4取代苯
COc1cc(OC)c(Br)cc1C,4取代苯
Fc1ccc(-c2ccccc2)c(F)c1-c1cccs1,4取代苯
N#Cc1ccc(F)c(-c2ccccc2)c1I,4取代苯
N#Cc1cc(O)c(O)cc1I,4取代苯
Fc1ccc(-c2ccccc2)c(Cl)c1Br,4取代苯
COc1cc(O)c(F)cc1OC,4取代苯
Oc1cc(Cl)c(Cl)c(Br)c1,4取代苯
Cc1cc(C#N)cc(C#N)c1I,4取代苯
COc1ccc(Br)c(Cl)c1-c1cccs1,4取代苯
Cc1cc(I)c(Cl)c(C#N)c1,4取代苯
Cc1cc(F)c(-c2cccs2)cc1Br,4取代苯
N#Cc1c(O)cc(F)cc1O,4取代苯
COc1ccc(O)c(I)c1F,4取代苯
Oc1cc(I)c(I)cc1-c1cccs1,4取代苯
N#Cc1cc(I)c(Br)cc1Br,4取代苯
COc1cc(OC)c(C#N)cc1Br,4取代苯
COc1cc(C)cc(O)c1Cl,4取代苯
COc1cc(Br)c(C#N)c(-c2cccs2)c1,4取代苯
COc1cc(OC)c(-c2ccccc2)cc1Cl,4取代苯
N#Cc1cc(O)c(I)cc1F,4取代苯
COc1cc(C#N)cc(F)c1F,4取代苯
Brc1cc(I)c(I)cc1I,4取代苯
N#Cc1c(-c2ccccc2)cc(Cl)cc1-c1cccs1,4取代苯
Clc1cc(I)cc(-c2ccccc2)c1I,4取代苯
Cc1ccc(I)c(C)c1F,4取代苯
Cc1cc(O)c(-c2cccs2)cc1-c1cccs1,4取代苯
Oc1cc(I)c(F)cc1Cl,4取代苯
Cc1c(-c2cccs2)ccc(C#N)c1I,4取代苯
COc1cc(I)cc(C)c1I,4取代苯
Oc1cc(F)cc(F)c1-c1ccccc1,4取代苯
COc1cc(C#N)c(OC)cc1F,4取代苯
COc1ccc(Cl)c(-c2ccccc2)c1C#N,4取代苯
Oc1ccc(-c2ccccc2)c(-c2cccs2)c1O,4取代苯
N#Cc1c(Cl)cc(Cl)cc1Br,4取代苯
Cc1cc(O)c(I)cc1C,4取代苯
Clc1cc(Br)c(Br)c(Br)c1,4取代苯
COc1cc(C)cc(O)c1C,4取代苯
N#Cc1cc(-c2ccccc2)c(Br)cc1F,4取代苯
COc1cc(Br)c(F)cc1Br,4取代苯
Brc1cc(Br)c(-c2ccccc2)cc1Br,4取代苯
COc1c(-c2ccccc2)ccc(C)c1Cl,4取代苯
Oc1cc(Br)c(-c2ccccc2)c(-c2ccccc2)c1,4取代苯
Cc1cc(Cl)cc(C#N)c1C,4取代苯
Clc1ccc(Cl)c(Br)c1Cl,4取代苯
Fc1cc(Br)c(-c2ccccc2)cc1-c1ccccc1,4取代苯
N#Cc1ccc(I)c(F)c1F,4取代苯
Oc1cc(I)c(F)c(I)c1,4取代苯
COc1c(Br)ccc(O)c1C,4取代苯
Oc1ccc(-c2cccs2)c(I)c1Cl,4取代苯
Oc1cc(-c2cccs2)c(-c2ccccc2)cc1-c1ccccc1,4取代苯
Cc1cc(C)c(-c2cccs2)c(O)c1,4取代苯
Cc1cc(I)cc(C#N)c1-c1ccccc1,4取代苯
N#Cc1cc(C#N)c(-c2cccs2)cc1C#N,4取代苯
COc1c(C)cc(F)cc1O,4取代苯
COc1ccc(I)c(C#N)c1-c1ccccc1,4取代苯
N#Cc1cc(-c2ccccc2)c(-c2cccs2)cc1Br,4取代苯
Clc1cc(I)cc(I)c1Br,4取代苯
Oc1c(I)cc(F)cc1-c1cccs1,4取代苯
N#Cc1c(O)cc(-c2cccs2)cc1-c1cccs1,4取代苯
N#Cc1cc(-c2ccccc2)c(C#N)cc1Br,4取代苯
Oc1cc(-c2ccccc2)c(-c2ccccc2)c(-c2cccs2)c1,4取代苯
Cc1ccc(F)c(Cl)c1C#N,4取代苯
Cc1cc(-c2ccccc2)c(Br)cc1Cl,4取代苯
COc1cc(-c2ccccc2)c(C#N)cc1-c1ccccc1,4取代苯
COc1cc(C#N)c(I)c(-c2cccs2)c1,4取代苯
COc1cc(Br)c(Br)c(-c2cccs2)c1,4取代苯
Oc1cc(F)cc(F)c1Cl,4取代苯
Fc1cc(-c2cccs2)c(-c2cccs2)cc1Cl,4取代苯
COc1ccc(F)c(F)c1C#N,4取代苯
Cc1ccc(F)c(-c2ccccc2)c1Cl,4取代苯
COc1cc(Br)c(-c2ccccc2)cc1I,4取代苯
COc1ccc(-c2ccccc2)c(C)c1F,4取代苯
Cc1cc(F)c(I)cc1C#N,4取代苯
Oc1cc(Cl)c(Br)c(I)c1,4取代苯
COc1ccc(O)c(Cl)c1O,4取代苯
N#Cc1cc(O)c(Cl)cc1-c1cccs1,4取代苯
Cc1ccc(-c2ccccc2)c(F)c1C#N,4取代苯
COc1cc(Br)cc(Cl)c1OC,4取代苯
COc1cc(C)c(C#N)c(OC)c1,4取代苯
Cc1c(O)cc(I)cc1F,4取代苯
Clc1ccc(I)c(-c2cccs2)c1-c1cccs1,4取代苯
N#Cc1cc(-c2ccccc2)c(-c2cccs2)cc1C#N,4取代苯
COc1cc(OC)c(I)cc1O,4取代苯
Clc1cc(I)cc(Br)c1Cl,4取代苯
Cc1cc(Br)c(O)c(I)c1,4取代苯
COc1ccc(C)c(-c2cccs2)c1F,4取代苯
Cc1cc(-c2cccs2)cc(Cl)c1O,4取代苯
N#Cc1cc(I)c(Cl)cc1F,4取代苯
COc1cc(Br)c(Br)cc1I,4取代苯
Clc1cc(-c2cccs2)c(-c2cccs2)c(-c2cccs2)c1,4取代苯
Cc1c(-c2cccs2)ccc(F)c1F,4取代苯
Fc1c(Br)ccc(I)c1-c1cccs1,4取代苯
Cc1c(Cl)ccc(Br)c1C,4取代苯
Fc1cc(I)c(Cl)cc1Br,4取代苯
Brc1cc(-c2cccs2)c(I)cc1-c1ccccc1,4取代苯
Cc1cc(C#N)c(C#N)cc1Br,4取代苯
COc1cc(C)c(-c2cccs2)cc1C#N,4取代苯
Cc1cc(O)cc(I)c1C,4取代苯
COc1cc(OC)c(F)cc1C,4取代苯
N#Cc1cc(Br)c(F)cc1-c1ccccc1,4取代苯
N#Cc1cc(-c2cccs2)c(F)cc1-c1ccccc1,4取代苯
N#Cc1cc(Cl)c(I)c(-c2cccs2)c1,4取代苯
COc1cc(Br)cc(F)c1O,4取代苯
Clc1c(I)ccc(-c2cccs2)c1-c1cccs1,4取代苯
N#Cc1cc(C#N)c(C#N)cc1O,4取代苯
COc1cc(-c2ccccc2)c(-c2cccs2)cc1-c1cccs1,4取代苯
COc1ccc(O)c(F)c1C#N,4取代苯
Oc1c(F)ccc(Br)c1-c1ccccc1,4取代苯
Cc1cc(O)cc(-c2ccccc2)c1C,4取代苯
Brc1cc(Br)c(-c2cccs2)cc1I,4取代苯
COc1c(C)ccc(Cl)c1Cl,4取代苯
Cc1ccc(O)c(Cl)c1-c1cccs1,4取代苯
Fc1cc(Cl)cc(-c2cccs2)c1I,4取代苯
N#Cc1c(I)ccc(I)c1-c1ccccc1,4取代苯
COc1cc(F)c(Br)cc1C#N,4取代苯
Cc1c(C#N)ccc(Br)c1-c1ccccc1,4取代苯
COc1ccc(-c2cccs2)c(C)c1OC,4取代苯
Cc1c(-c2cccs2)ccc(I)c1O,4取代苯
COc1cc(C#N)c(I)c(-c2ccccc2)c1,4取代苯
Oc1ccc(-c2cccs2)c(Cl)c1Br,4取代苯
N#Cc1ccc(C#N)c(-c2cccs2)c1I,4取代苯
Clc1c(-c2ccccc2)ccc(I)c1Br,4取代苯
Cc1c(I)cc(C#N)cc1C#N,4取代苯
Cc1cc(-c2ccccc2)cc(Cl)c1C#N,4取代苯
COc1ccc(C)c(Cl)c1-c1cccs1,4取代苯
COc1c(O)ccc(F)c1C,4取代苯
N#Cc1c(F)cc(F)cc1Br,4取代苯
N#Cc1c(F)cc(F)cc1-c1cccs1,4取代苯
N#Cc1ccc(Br)c(Cl)c1Cl,4取代苯
Fc1cc(I)c(I)cc1-c1ccccc1,4取代苯
N#Cc1cc(Cl)cc(-c2cccs2)c1F,4取代苯
Cc1c(Br)cc(O)cc1Br,4取代苯
N#Cc1cc(Br)cc(I)c1-c1cccs1,4取代苯
N#Cc1cc(Br)c(F)c(-c2ccccc2)c1,4取代苯
COc1cc(Cl)c(O)cc1I,4取代苯
COc1cc(C)c(I)cc1Cl,4取代苯
Fc1cc(-c2ccccc2)c(-c2cccs2)cc1Cl,4取代苯
N#Cc1c(O)ccc(-c2ccccc2)c1-c1ccccc1,4取代苯
Cc1cc(Cl)c(C#N)cc1F,4取代苯
COc1cc(F)c(-c2ccccc2)cc1Br,4取代苯
COc1ccc(-c2ccccc2)c(C#N)c1Cl,4取代苯
Cc1c(C#N)cc(-c2cccs2)cc1-c1cccs1,4取代苯
N#Cc1cc(-c2ccccc2)c(-c2cccs2)c(-c2ccccc2)c1,4取代苯
Cc1cc(F)c(-c2ccccc2)cc1-c1ccccc1,4取代苯
Oc1c(F)cc(I)cc1-c1ccccc1,4取代苯
COc1cc(Br)c(OC)c(-c2ccccc2)c1,4取代苯
COc1ccc(F)c(Cl)c1Cl,4取代苯
Cc1c(O)ccc(O)c1-c1cccs1,4取代苯
Cc1cc(I)c(O)cc1Cl,4取代苯
Fc1cc(Br)c(Cl)cc1I,4取代苯
N#Cc1c(-c2cccs2)ccc(-c2cccs2)c1F,4取代苯
N#Cc1cc(F)c(Cl)cc1F,4取代苯
Cc1ccc(Br)c(F)c1C,4取代苯
COc1cc(F)cc(O)c1I,4取代苯
N#Cc1cc(Br)c(I)cc1O,4取代苯
Cc1ccc(-c2ccccc2)c(-c2cccs2)c1C#N,4取代苯
Clc1ccc(-c2cccs2)c(I)c1-c1ccccc1,4取代苯
N#Cc1cc(-c2cccs2)cc(Cl)c1C#N,4取代苯
COc1cc(C#N)c(F)cc1C#N,4取代苯
N#Cc1cc(-c2ccccc2)c(Cl)cc1-c1ccccc1,4取代苯
N#Cc1cc(-c2cccs2)c(-c2cccs2)cc1C#N,4取代苯
COc1cc(Cl)c(I)cc1-c1ccccc1,4取代苯
N#Cc1ccc(Br)c(-c2ccccc2)c1Br,4取代苯
N#Cc1cc(-c2cccs2)c(I)cc1-c1ccccc1,4取代苯
Cc1cc(F)c(Br)c(-c2cccs2)c1,4取代苯
N#Cc1cc(Cl)c(F)cc1Br,4取代苯
COc1c(F)ccc(O)c1I,4取代苯
COc1c(C)ccc(O)c1I,4取代苯
Oc1ccc(F)c(O)c1-c1ccccc1,4取代苯
Cc1cc(-c2cccs2)cc(O)c1F,4取代苯
